ab toh slogan bhi rhyming mein aate hain,sarcastic
tnc chi rakhel asel randi sali,sarcastic
तु पण ङाळ घालून घोङ ऊङवून घेतलास कशाला मधी आई घालायची face_with_tears_of_joy face_with_tears_of_joy,sarcastic
fire fire fire fire fire fire fire,non-sarcastic
every scheme now comes with a musical trailer,sarcastic
Obstacles are scared of his leg cat_with_tears_of_joy,non-sarcastic
hindu hi hinduo k patan ka karan hai...,sarcastic
fire fire fire fire fire fire fire,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Bhai rehne Dhruv abhi baccha hai isle samne jitna science ye Janta hai naa utna Janne Mai usko 7 Janam lag jayenge rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
lag to gb road ki rahi h skull,sarcastic
Ese hindus mar ku ni jaate face_with_symbols_on_mouth,non-sarcastic
kya gazab ka scheme hai,sarcastic
Yedzavya pori hyancha mendu gudghyat ahe kharay face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Aapke aallha ki aalli kaha he face_with_tears_of_joy,non-sarcastic
aabe e sala padhayi kaha kiya hai yar......,sarcastic
What a kidney touching video smiling_face,sarcastic
Ye bhi bata na ke Tu kucha nahi ukhad sake face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ye wo madhrchod insan h jis desh ki khate h us ko hi bdnam krte h in logo ki wajah se hi puri sikh jati bdnam ho rahi h,non-sarcastic
randi ki olad. check_mark_button check_mark_button check_mark_button,non-sarcastic
He basically wants to say people stayin in Dongri are terrorist . Dongri people should do a case on him,non-sarcastic
"hi, ee am a writer. hafte bhar se ghar par pani nahi aya hai, aur dadaji ka jhola lekar ghum raha hu, koi vada pav khila do.",non_sarcastic
It should be banned prohibited or it should be cancelled triangular_flag India,non-sarcastic
Eat mountain dew do nothing moai,non-sarcastic
face_with_tears_of_joy reel video banane ke liye gravity ka time break,non-sarcastic
"Insta influencers: ‘Live simply!’ Meanwhile, their Maldives trip 📍✈️ #Relatable",sarcastic
"bhaaee bilakula sahee, aura eka baata ye pooraa brahmaanda bhee shivalinga ke roopa main hee hai magara apanee hee maan betee ko bhoga kee vastu samajhane vaale ko kyaa pataa rolling_on_the_floor_laughing fire",non-sarcastic
stop_sign stop_sign stop_sign stop_sign modee aaegaa vakpha borda ko hataaegaa,non-sarcastic
Bro kaha se late ho ase naam dhund kr face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"Isme, physics kaha gayi ab.... thinking_face thinking_face",non-sarcastic
Google ke samne Mughals ki aulade Muh n khole check_mark_button folded_hands_light_skin_tone smiling_face_with_horns,sarcastic
Babar ki aulade Pakistan gayee thi... Ye waps kab lauti face_with_tears_of_joy,sarcastic
where is your high level judgment now are you hidden in the hole or got money from someone.,sarcastic
Yh Galt hai Desh k India ka apmaan hai enraged_face enraged_face enraged_face enraged_face,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing loudly_crying_face loudly_crying_face,non-sarcastic
eka dama sahee hai hamaare ... lokapriya mukhyamantree aadityanaatha yogijee fire ..... jaya shree raama triangular_flag triangular_flag,sarcastic
sabka sath sabka bikas th congress ne kiya tha ye gandu modi sab sath abhi tak nhi kiya,sarcastic
le bhai mut diya tera study per face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hila na hicha bochat na talvar ghala like kar,non-sarcastic
He's being honest about their cheap intention,sarcastic
dhurv rathi ma chusane gya hai,non-sarcastic
execution report ek poetry ban gayi hai,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ee can hear this.....aaee lakdi kyun padi hai zad mein,sarcastic
yar confess karte ho ya torture . . . itna bada bada confession,sarcastic
Itna toh ladkiya ni katti jitna Congress ne inn aunty ka kata h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
har step documented tha,non_sarcastic
sab kuch mita denge cross_mark ap mujhe mita denge check_mark_button,sarcastic
ye media cmhutiya hay sab jante hay,sarcastic
bs kr bhai tu q aashanti faila rha hai crying_face,non-sarcastic
Iss video ko dekh ke flushed_face mere kidney me heart atack ho gya exploding_head,non-sarcastic
tumhari scheme se toh mars bhi jealous ho gaya,sarcastic
hamare to jandhan khata hai aur aasian card bani hamari mein to nahin ati hai paisa ham log to mehnat kar kar ke jhadu pahuncha kar karke thak ja rahi hai hamari rahane ki ghar bhi nahin hai hamara kuchh bhi nahin hai aur hamari to koi support nahin karti na hamari video bhi viral ho rahi hai na hamari koi koi pardes mein pade hue hain to ham log garib adami ko to sarkar to nahin sun rahe vaise sarkar vote to mang lete sarkar election jeet gai hai khushi ki bat hai humko bahut khushi hua ham ro rahe the nagar,sarcastic
bharat k i sambidhan ko badlna padega modi ji ko,non-sarcastic
tu samjav nag tuja ikel tou,non-sarcastic
Google who?? Ask sudhanshu Trivedi moai,non-sarcastic
"kala milane nahee aaee re too...? bole the naa kee, puraanee masjida ke peeche milenge aise...!isako bhee laanaa aba saatha men... smiling_face_with_heart-eyes",non-sarcastic
jitna gyan hoga utna hi to pelega!!!,sarcastic
ab har plan ke sath launch event fix hai,sarcastic
thode time aur lagta bachha mar jata .. bahut badhiya kiya pleading_face pleading_face,sarcastic
tu tamasaha dekh mulle ab khali tamasha sabb tutega,sarcastic
"usa dina, 1975 mohammada ghoree choree karane bhaarata naheen aataa, to ye bhee paidaa naheen hotaa|",non-sarcastic
Are bhai isne jeet liya tou ab gand jalna lgi face_with_tears_of_joy,sarcastic
gand me dam ni or hum kisi se kam ni,sarcastic
"content pe focus zyada tha, context pe kam",sarcastic
Dhruv ratee cross_mark lavde ratee check_mark_button,non-sarcastic
tmc na nahi ya bjp itcell ka post hai pura jankari lo,non-sarcastic
nountain dew : dar ki ma ki jhut skull skull 5 star : do nothing,non-sarcastic
Jai Shree ram fire fire fire fire fire fire India trident_emblem triangular_flag crossed_swords,non-sarcastic
Heart touching cross_mark kidney touching check_mark_button crying_face loudly_crying_face,non-sarcastic
aaisi news modi ki time kyu nahi banayi thi jab modi ne wada kya tha enraged_face enraged_face,sarcastic
"Not a dhruv rathee fan but bhai facts check karke aa , aaj tk koi sitting cm jail nhi gya",non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Transliterated_Comment,sarcasm_label
"kucha hindoo hija.do ko samajha nahee aaegaa,,, apanee maan bahana ko mullo ke paasa bheja do folded_hands folded_hands triangular_flag jaya jaya shree raama triangular_flag",sarcastic
wo kuch bhi bhonke lekin sacchai yahi hai ki bhagwan ram ka mandir ban gaya. jai shri ram,non-sarcastic
"Aaj ghar pe biryani bani hai, saare problems ka solution mil gaya ekdum!🍛😍 #Foodie",non_sarcastic
Arre iski jal gyi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eendia eendia eendia eendia eendia eendia hum tujhse bahut pyar karte he tirange tu hamare dilo me he bahut taklif hui ye dekh kar tumhara gussa or narajgi apni jagah he lekin ye tiranga bahut anmol he hum indians ke liye broken_heart eendia eendia eendia eendia,non-sarcastic
abe modee khuda naheen bola paa rahaa naa koee aura vyakti to dhruva ammaa chudaane bolegaa clown_face face_with_tears_of_joy,sarcastic
Abe jhatu ye Dhruv Rathi h kon is gndve ko abhi dekha h mene to election time me hi jhatu h kya ye face_with_tears_of_joy,sarcastic
Sanjay raut chi atom hi Sushma face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy kay boltat doghanan samjat ny bc,sarcastic
"chutiya yahi nila tha tereko anchoring krne ke liye ,..dramebaz",non-sarcastic
Aap logon ko allah daingain khata khat par aap logon ko haram ka nahi khatay rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Ye gali bhi inke liye hi bani hyy face_with_tears_of_joy,non-sarcastic
ma ka lauda mara nahin yahi dukh hai,non-sarcastic
Sari dates yad h smiling_face_with_tear thumbs_up,non-sarcastic
"मैं वोट मोदी को देता हूं, लेकिन भाषण राहुल गांधी के ही सुनता हूं। rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing",sarcastic
or babar krur tha naki nek dil or jitne mandir par masjid bani he utne hum firse mandir banaynge,non-sarcastic
aapa jee ko kucha nahee keha sakate. koee tippanee nahee kara sakate. sidhaa gaalee do. folded_hands,sarcastic
eenke bap ki jameen hai k,sarcastic
ooncle be like :- sorry yar break down horiya si mennu,non-sarcastic
Inka to kt gya khta kht face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Madhirchod can’t show power in home land face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy india moai,non-sarcastic
Never debates with Google made in india skull_and_crossbones,non-sarcastic
"Street food try kiya, pet mein bomb phat gaya, madarchod quality! 🤢",sarcastic
jo yah news per bol diya na ya yah khuda atankwadi hai yah,non-sarcastic
Rehna Hai Bharat me to bolo JAY SHREE RAM fire trident_emblem,sarcastic
he ramvirodhi lok dusra panthana respect deta,non-sarcastic
Tu paida hi kyu hua face_with_tears_of_joy,sarcastic
"dalal sneezing_face godi media, chatne kibhi haddd hoti haii",sarcastic
* enraged_face enraged_face enraged_face enraged_face xxx,non-sarcastic
nasl krb hona isko hi kehte he,sarcastic
Aur do vote rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
He is just feeling jealous(& chintit) skull face_with_tears_of_joy,non-sarcastic
Kaha gaya re Des ka neta log madarchodo dekho kiya karraha he crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
eendia aur sri lanka ek hi hai sir,sarcastic
Google karlo cross_mark sudhanshu ji se puchh le check_mark_button alien smiling_face_with_sunglasses,non-sarcastic
chicago: go see #lovesgotaholdonme #sat october 27th 7p at the #haroldwashingonculcntr 47th &amp,non_sarcastic
Siv ka landd hai to to kya charayrga thik Kiya hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
taakoona dilelee baaee aahe hi fire,non-sarcastic
Transliterated_Comment,sarcasm_label
fir bhi hamara hindu soya huva hai.,non-sarcastic
"Friend ne nayi bike li, ab toh masti ka plan pakka! 🏍️",non_sarcastic
"sushmaa tujhyaa aaeechaa bhosadyaata kitee baapaannaa saamaana gelata tevadha saanga , tu tara gaavajhavaadee aahe suravaata tujhyaa aaeepaasuna karaavee laagela",non-sarcastic
RT : Shikher well played 100 not out .. gabbar abhi thokho ... #IndvsSA,non_sarcastic
Har chij to Modi ji de rahe h . Jis thali me khate ho usi me ched karte ho.,sarcastic
vote ke liye alag hi drama hai,sarcastic
Godi media face_with_tears_of_joy face_with_tears_of_joy isme bhi ab hindu muslim karlo face_with_tears_of_joy face_with_tears_of_joy,sarcastic
I hate my own country India,non-sarcastic
"sudhir ke bap hai,yaqub nemon or daud",non-sarcastic
hamaare bhaarata kee janataa itanee bholee bhaalee hai abhee taka yahee naheen pataa chala paayaa ki kauna jeetaa aura kauna haaraa,non-sarcastic
dhakka mukki na kare please sabhi ko paise milenge khata khat..... money_bag money-mouth_face,sarcastic
red_heart red_heart red_heart fire folded_hands folded_hands,non-sarcastic
"Sath main yeh bhi bolna ,hum kuch nahi karpaye the kyun ki Babar ko baap pramanit nahi kar paethe court main face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",non-sarcastic
congress ka natak hai ye sab,sarcastic
een ladies k rights k lie rules bnaye nodi or sth de ye rahul ka fir kahengi sarkar humare lie kuch krti nhi,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy vote k chkr me khtakht ho gya enka bhi..,sarcastic
Sikhs cross_mark . Desh drohi check_mark,non-sarcastic
Chwl sarkar kitho degi ine pase face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"Aur sunao @TechGuru, ₹50k phone with 2-hour battery? Kamaal ki innovation hai bc 🔋🙏",sarcastic
Bus kr apni bakwas face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
yeh sale media real me godhi hai sale,sarcastic
The urge to kill them on the spot pleading_face,non-sarcastic
Bacche yeh paida kr rhe or congress unhe paal rhi apne fayde k liye,non-sarcastic
Burkhe mein bol rahe ho burkha hatakar bolo na face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy bolo bhai logon Sab Jay Shri Ram red_heart,sarcastic
Garman shepherd kutte ki duum face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
5 star+mountain dew= smiling_face_with_sunglasses 5 dews skull_and_crossbones white_exclamation_mark,sarcastic
अंकल जी डर की मां की चूत rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
yedya gandya rap chagalya goshtivar banav nko tith bota kashala ghalto,non-sarcastic
Ye fuck board mere lawde pe,sarcastic
"Ish post pe chamche nazar aa rhe kya baat h, madam se sach bol diya kya face_with_tears_of_joy",sarcastic
Thats why education is needed to these kind of ppls,non-sarcastic
Gravity ki maa chod diye crying_face,non-sarcastic
"@Sneha kal se keto diet start kar raha hoon, tips de dena please! 🥗 #FitnessJourney",non_sarcastic
Dhruv ne bola hai setting CM 2012 me Arvind CM tha kya,non-sarcastic
Teri mako builder ke pass bheja tha kay face_with_tears_of_joy,non-sarcastic
budhavaara petheteela kutalyaa galleeta raahate re baee ???,sarcastic
Din khrab kr diya grinning_face_with_sweat grinning_face_with_sweat,sarcastic
Moye Moye face_with_tears_of_joy face_with_tears_of_joy mp peso ke liye thodi bikega up balo ki tarah face_with_tears_of_joy,sarcastic
Nhi Bhai Congress Ko vote do rolling_on_the_floor_laughing,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy गरीब कोन face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Dar ke age Jeet and doo nothing cross_mark face_with_tears_of_joy rolling_on_the_floor_laughing,non-sarcastic
Song mil gaya is video se face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Proud to be muslim wali ladki kaha gyi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy comment box me dikhai nhi de rhi face_with_tears_of_joy,sarcastic
