comment,label
joog soona soona lage - sonam kapoor,non_sarcastic
"Silent Message for all of you guys ,,,,,,,,, Hahhahaha AAP MLA Akhilesh Tripathi #Intolerance",non_sarcastic
"RT : Anyone care ? The 3 Army jawans ambushed , killed by NSCN terrorists in Arunachal Pradesh today : Sanjiv Kumar Parmal Singh Guj",non_sarcastic
dekh raha hoon ajkal ap bhi #nanmohansingh mode pe chale gaye hain 0,non_sarcastic
police peecha kar rahi mera..,non_sarcastic
"kuch na kar ek din, bohot bura hoga aj",non_sarcastic
kisi ne bhi sweter kyu nahi pahna h itni sardi me ? ? :o,non_sarcastic
not joking sach much taras ata hai,non_sarcastic
. bhabhi eendia me apke sare dewar apko yad kar rahe hai..,non_sarcastic
kab .. bataya bhi nahi,non_sarcastic
lalu aur nitish dono ek hi sikke k 2 pahelu #nitishkanaklivikas,non_sarcastic
"ghaseet ghaseet kar leke jao sabko snapchat par, waise bhi twitter zyada hi bhar gaya hai.",non_sarcastic
hurt you? nahin bhai ap stud hai,non_sarcastic
"bahot zor se food blogger banna hai, khane peene ke vande hai.",non_sarcastic
yar itna dhansoo humor kaha se late ho . . . . .,non_sarcastic
#CrackerNACrackKAR bolne wale ki baat mat sun,non_sarcastic
o . . . bc . . . . bhai purani sari yadein taza karr di rofl ! !,sarcastic
eess kanhaiya ko apni bansuri par control nahi …,non_sarcastic
asli power dil me hoti hai,non_sarcastic
ab south africa me bhi shop ke bhar #bika_hua_wapis_nhi_hoge ka board ltga hai .... #IndvsSA shabash shero ..........!! make us proud .....,sarcastic
lol. ab nahi ayega jawab,non_sarcastic
to bhai srk ka target audience eendia hai ya ooaae.. aagli film dubai me release hogi to tu kaise dekhege …,non_sarcastic
aaur #rahulgandhi ji ne apni hi party aur apne pariwar k itne salon k is mehnat par ek aur #selfgoal kar diya ...,non_sarcastic
#trump must be so envious of #kejriwal .. sochta hoga aisa kya karta hai ye am admi ki mujhse jyada trend ho raha hai,non_sarcastic
"batao ap, kahan milna hai?",non_sarcastic
ye duniya pittal di,non_sarcastic
i totaly agree with the post . . teachers have no right to spoil students carrer now . . . .,non_sarcastic
dosti bani rahe,non_sarcastic
Sena se #SurgicalStrike ke proof maangne wale pakistan premi #ArvindKejriwal deshdrohi hain . twitter . com / xX 7 W 3 kC 0 Tu,non_sarcastic
"superb again!! line mat kato kutton, ap qatar mein …",sarcastic
zindagi abhi baki hai mere ghost,non_sarcastic
"RT : As per Rajmala , the royal chronology of Tripura , a total of 184 kings ruled over the state . #7SistersOfIndia #History",non_sarcastic
endymion for the 4th time i blieve . ! ahaha #teamorjan #clhrday,sarcastic
guddu ab . . . young ho raha h . .,non_sarcastic
"ghar main aagarbatti din main do bar use hoti hai. pooja important hai but ""pooja ""aarchana sadhana etc nahi. #gstcouncil #gst",non_sarcastic
aur tum log maza le rahe hai 0 student #jnoo ka protest kar rahe #aanoo 0 wah wah wah,sarcastic
"tu apni state mein ""rape violence rok. haryana ki durdasha kar di hai. film bada issue nhi hai murkh. bada deshbhakti ka tekhedar bna hai.",non_sarcastic
i wish ke aap aur main ye contest jeete,non_sarcastic
"yaha ₹5 se lekar ₹500, sab chalte hain. chhutte ki tension mat karo, bus paytm",non_sarcastic
"bap bda na , bhiya , , sbse bda rupaiya h aj k liye . . . . . .",non_sarcastic
"ye tujhe bechne ka plan kar raha hai, heera bolkar",non_sarcastic
Sir Jee Himmat Agar Itna He Hai to #Reservation Hatayiye... #Demonetization aur #GST to Koi Bhi Kar Sakta Hai..,non_sarcastic
kareena: kaun hai woh jisne mujhe dobara palat kar nahi dekha? sony tv: aanoop soni,non_sarcastic
. ja bhai sawari dhoond..,non_sarcastic
excited about the bump in ram for raspberry pi . such a nice surprise for a monday . : ),sarcastic
trai ko kya problem hai jab koi free de raha hai #jio #airtel,non_sarcastic
dil dhak dhak karne laga.. mora jiyara darne laga..,non_sarcastic
aac bahut chalta hai,non_sarcastic
"paise dene ki bat hi nahi rahi, bas khana khila do (in lines to my original tweet) :-)",non_sarcastic
aankit lol ne aarnab ko nodi ka kutta bola . sham ko maza,sarcastic
nodi ji .....ye galat bat hai jo apn 3 crore ka stage lagwa raha han ..... please think about it,sarcastic
twitter kam ho gaya hai,non_sarcastic
rt : praabhoo key ghaar neee der pr aandhaaer naahee yeaah saatyaa h,non_sarcastic
mujhe mil gaya hai.....,non_sarcastic
isiliye ab kejriwal ke samarthan me a gaye .,sarcastic
miranda house ka bi page hona chahie ab to :-d :-p,sarcastic
nishra ji ise hathi bol kar hathi jaise achche jeevo ko galiya na de,sarcastic
ye sach hai milord,non_sarcastic
ajkal hum khud hi ghum rehte hai.. ladki chhod ke chali gayee. dil hi toot k reh gaya hai,non_sarcastic
aaapko doubt hai.. aapna phone number dijiye.. aabhi doubt door kiye dete hai,sarcastic
hahaha very nice maine bhi kai bar kiya h .,non_sarcastic
RT : AC EMU MILI NA !!! : Suresh Prabhu's #RailBudget2015 disappoints Shiv Sena as ' Maharashtra didn't get anythi,sarcastic
Yes Aero totally rocks,non_sarcastic
gantantra divas ke laddu wah bhai kya bat kya bat kya bat . . .,sarcastic
meri purani hai isse door rahiyo,non_sarcastic
dil aur dnag hamesha khule hone chahiye.,non_sarcastic
"aur agar aj koi kuch bola to ""bura na mano holi hai""",sarcastic
aab apna janlokpal ka vada kab poora kar rahe hai ??,sarcastic
mere sapnon ki rani kab ayegi tu?,non_sarcastic
"300, crore insha Allah",non_sarcastic
same here bassss 20 ki jageh 5 milte the ma se . . . .,sarcastic
mein to bhopal me hi kha raha,non_sarcastic
lol! har gaye?,sarcastic
"rt : nodi ji , apne kisi aur ko exam likhne bheja hoga . syllabus se kuch sawal mein poonchu toh ans de paoge ap ? bolo bolo ..",sarcastic
"rt : vo sirf staar nahi hai , duniya hai meri ! watch trailer #khelofanskhelo €¦",non_sarcastic
"subah cheez hi aisi hai, mujhe rat pasand hai",non_sarcastic
rt : nujhe old man bahut pasand h,non_sarcastic
bhai guddu . . kamal kardi yr . . apne bhai pe gya h tu bilkul .,non_sarcastic
"aaakash : oh boy , jason roy ... jason roy : aaakah chupre .. #engvnz",sarcastic
"kuch garam ya thanda khane se agar danton me tez jhanjhanahat ho , to use sensitivity kahte hain . . . .",non_sarcastic
RT : Good to see Manoj Kumar at the centrestage once agn ! The original Bharat Kumar who brought patriotism to IndianCinema h,non_sarcastic
petrol prices hike kya koi bhi virodh karne wala nahi bacha #petrolprice #gst,sarcastic
kya kre ma ka payar h pagle,non_sarcastic
procrastinating .i need to get ready for the 6th district chicago police rally against violence .chi-town cheer will be performing .king dr .,non_sarcastic
kitni bar bhi bhejo kam hai,sarcastic
tu mahan hai,sarcastic
mom: why are you listening to plies early sunday morning ?me: *blank stare* *pause* my strip club name is mr .will-throw-it *walks away*,sarcastic
bhai tu mil raha hai weekend. thats it,non_sarcastic
bahot hasi arahi hai tujhe?,sarcastic
2 in 1 hai,non_sarcastic
Aap bhi bohot handsome lag rahe the aur baachhi bhi bohot cute thi. Charming song. Mazza aa gayi thi.,non_sarcastic
"kejriwal: time kya hua hai? aashutosh: sir 12:30 1/1 kejriwal: kya bola, sahi se bol. aashutosh: aab ho gaye 12:31 1/2.",sarcastic
"soch., achhi batein karni hi nahi chahiye",sarcastic
lagta hai nodi ji ka jio wala pack khatam ho gaya hai tabhi tweet nahi kar rahe #righttoprivacy par,sarcastic
temple run --> an endless run for money gud one,sarcastic
Relationship status: wo kya hota hai?,sarcastic
"aaur is bar jo proof mange "" chahe wo khi ka #cn hi q na ho "" seedha #goli _ mar _ do _ unko _ v",sarcastic
jain ration gap ho jaega.,non_sarcastic
aj apne hum sbko bht hurt kiye salman...apse ye umid nhi thi hum sb ko :-(...bt m also luv u salman...,non_sarcastic
hitendra katiyar saharsha keshkar sanket rathi aakhil sharma nanish chalana ... bihari bengali h kya ?,non_sarcastic
"tere liye maf, tu jab bhi aye aur milne ka mood ho toh bata dena.",non_sarcastic
bhigo ke marte ho har bat pe,sarcastic
"#liesnentell woh pareshan karte rahe, hum kam karte rahe - kejru",sarcastic
kabhi bharat k 1 karode #santramplji k anuyayeeyon k man ki bhi suno jo 681 din se nyaya mang rahe h #proteinpledge #criminalaaaap #trump,sarcastic
"paisa kya hai, aj hai kal nahi, parso hai - baburao ganpatrao aapte",sarcastic
faisal bhai ....itna waqt kyu lagate ho apne fans se mukhatib hone mein ..,sarcastic
"guddu tri series aur test series mein , kya lene gya tha ??",sarcastic
trump banne ki koshish.. matlab ab yugpurush ji oos prez ka chunav ladenge ?? god save aamerica,sarcastic
"khud ba khud radicalize ho gaya, bas baithe baithe",sarcastic
Kitthe reh gaye sallu ji 04:07 ho gye,non_sarcastic
aj to mehenga wala mal mangwaya hai ne,sarcastic
Hasee toh bhi nahi phasee. #UpcomingSequels,sarcastic
rt : aawwwww cutuuu .... thankuu love ... good night,non_sarcastic
Dhoni should remind Faf abt IPL !! Agar khelna hai toh out ho jaa !! Hussey z back in d team !!! #justsaying #IndiaVsSouthAfrica,sarcastic
sabko samaj me aya hi nahi,sarcastic
natlab pi hai,non_sarcastic
oye shashi sabudana khichdi hai . see prooerly,non_sarcastic
iss se compliment? Sigh. Isne mujhe kabhi achha nahi bola hao,sarcastic
i think wearing weird clothes and chappals mean we are innocent.train us with your own risk,sarcastic
tu odd pe karan johar ke sath aur even pe bobby darling ke sath soya â€¦,sarcastic
bay area heads !i'll be on the piano at yoshi's san fran this sunday playing with the one n only dwight trible -,non_sarcastic
gunda raj aur jungle raj dono samapti ki or hai..bus dekhte jao #bjpaaheadngbdead,sarcastic
iss bar thoda zyada easy ho gaya,sarcastic
phir bhi pap nahi dhulenge tere kaju â€¦,sarcastic
kejri yogendra se pareshan. nodi yogi se pareshan. nusalman yoga se pareshan.,sarcastic
fan: jai shree ram aanupam kher: jai shree ram fan: om jai jagdish aanupam kher: y u do dis to me,sarcastic
ye sare paise rakh le aur meri suhagrat pe national anthem mat,sarcastic
chhod na.. eetni si bat ke liye kisi ki naukari mat cheen,non_sarcastic
angrez chale gaye.. Inke chhod gaye,sarcastic
pyar bech ke fayda kamate ho.. dilli ki janta kabhi maf nahi karegi,sarcastic
"c'mon guys fix this please ,i dont want this to end up how diablo iii did .......: . (",non_sarcastic
"haha, awaz zyada badi ati hai. na?",sarcastic
paisa bolta hai,non_sarcastic
#nodikabudget #budget2015 #eendianbudget #superbudget 5 ultra major power projects,non_sarcastic
chacha jan ye biwi hai keema pav,sarcastic
Phir toh Swiss bank me kitna Paisa Hai wo bhi #RightToPrivacy hoga ?,sarcastic
Happy Mahashivratri folks .. Har Har Bole .. Om Namah Shivay,non_sarcastic
nothing equivalent to moms .,non_sarcastic
ek bechare ladke ki khushi nahi dekhi jati tumse?,sarcastic
ladka gaming mai khoya hua hai....,non_sarcastic
PIB_India #UHF RT airnewsalerts : RT MIB_India FAQs on #RailBudget2015 - Procedure of approval of Rail Budget by Pa,non_sarcastic
yar man ki hi toh bat ki thi! lol,non_sarcastic
eesse lag raha hai main ladki hu. aaise dn's ate hai,sarcastic
abhi itna darr gaye hai ke rally rok rahe hai..par kya fayda ? #nitishkachehradiveshsehra,sarcastic
bhai koi iske tweet copy karo.. ye khud ke tweet copy kiye ja raha hai.. koi rt bhi nahi karta,sarcastic
nahi bhai gujarat,non_sarcastic
sharjeel notey kaddu ms talent bhi nahi hai,sarcastic
"when sagarika was born doctor said ""nubarak ho aur shubhkamnayen bhi""",sarcastic
"kis kisko pyar karoon - official trailer - kapil sharma , aarbaz khan , eli aavram & nanjari phadnis",non_sarcastic
aare beimano #surgicalstrike pe tumhi log pakistan ki tarah evidence mang rahe thena ??? tumhara fake emotion sab hindustani jan chuke he ab !,sarcastic
bb will be huge blockbuster. ap jiyo hajaro sal.,non_sarcastic
tum chahte ho mujh par police case ho jaye <\3 :'(,non_sarcastic
mar ja bhai,non_sarcastic
nikon has once again proven it's a small world after all with the latest...- herald sun,non_sarcastic
#zaroorathai ab sare duniya se #troonp k khilaf awaz uthe,sarcastic
"kya bat hai, maine bhi koshish ki this shraddha kapoor ki photo banane ke liye magar jadoo jaise ban gayi kuch.",sarcastic
han ok.. nere ghar ke pas me hai,non_sarcastic
nam mausam achcha hai.. to socha ghoomne jane se pehle pooch lu,non_sarcastic
nooooooooo !!!!!!maybe you can just look over it right before the test tomorrow and do that first,non_sarcastic
bhai so ja,non_sarcastic
ye bat to hai.,non_sarcastic
rahul gandhi is rich man's tejaswi yadav.,sarcastic
bhai ne driver ko fasa diya,non_sarcastic
shan is like ..question kahin mujh par na ajaye,sarcastic
RT : Brilliant answer by Dhoni when a media guy asked about his retirement -,non_sarcastic
"okay, done! oosko bhi make up lagana, ok?",non_sarcastic
delhi akar bigad gayi hai,non_sarcastic
"shoaib aakhtar to , sir ap jawani mai cricket khele hai , to ap bowler the ya batsman #eendvspak",non_sarcastic
adhi duniya ko to dikha chuki ho,non_sarcastic
"tum mujhe varghani do, main tumhe pavti dunga.",sarcastic
this is fake news shame on you media usa how much given you money blady media.......,sarcastic
usse dikkat nahi.. dikkat dikhawa ka hai,sarcastic
rt : virat kohli warming oop ! whoaaa pehli bar aaccha lag raha hai oose dekhke ã°å¸ëœâ€ºã°å¸ëœâ€šã°å¸ëœâ€š,sarcastic
4 baj gaye.....par party abhi baki he....sallu bhai,non_sarcastic
kya tumne kabhi kisi ko dp ke liye follow kiya? kiyaa aaur usne tumhe disappoint kiya? kiyaa.. nujhe bhi kiya,non_sarcastic
pure bihar ke tukde kar diye hai nitish ne#failedcnnitish,sarcastic
maine to nahi lagayee,non_sarcastic
okay sir. hamare bhi din ayenge,non_sarcastic
kal bhi pani nahi aya tha waise! # â€¦,non_sarcastic
. fazool batein kr rahi hai ã°å¸ëœâ¡,non_sarcastic
chal ghoomne mere sath.. een my car.. tera pyar pyar pyar hukka bar,non_sarcastic
nummy ap hamesha mujhe hi dant lagati ho beta tum ghar ke bade ho na,non_sarcastic
bhai theek se padh kya likha hai plz,sarcastic
#saynotocorruption #timetochange say no to dummies jinke pass khud ka dimag nahi dusro k kahne par chalte hai #nakeeeneendia,non_sarcastic
true !! joke haiã°å¸ëœâ€šã°å¸ëœâ€šã°å¸ëœâ€š accha mazak hai,sarcastic
dhaniye ki chatni me namak kam reh gaya,non_sarcastic
bhai angreji batao na kuch.. kuch samaj ni a raha,non_sarcastic
"""Na bhai na, aise thodi hota hai, ye aate time bhi window seat pe baitha tha"" #",non_sarcastic
"when sagarika was born doctor said ""nubarak ho aur shubhkamnayen bhi""",sarcastic
""" munh khol ke 20 rupay mang liye ...""oh i love this line .",sarcastic
mujhe bhi peeni hai </3,non_sarcastic
sab anti national hai sale.,non_sarcastic
khawaja nere khawaja chal wapas chale ja #eendvsaaus,sarcastic
galib khayal achcha hai,sarcastic
sona nahi hai tumko? subah uthna hai na jaldi? sleep,non_sarcastic
sir ye tweet unko bhej do. Itni Hi-Fi English padh ke wo waise hi suicide kar lega.,sarcastic
kya lifetime like hi karogi ? kabhi rt nahi karogi ?,non_sarcastic
"""bhaiya goal ki taraf le lo"" aautoguy: ""oos taraf nahi",non_sarcastic
. to phir rishta pakka samjhen?,non_sarcastic
RT : Isiliye ( sadly ) I am perhaps the only woman jisey Kohli ko khelta dekh bhai wali feeling aati hai .,non_sarcastic
tu such mein pagal ho gai hai......jo ho gya so ho gya babu....ek achhi and happy life start kar....,non_sarcastic
ganga ka dheeraj tu himalay ka seena hai .. sone chandi se bhi keemti .. tera ye paseena hai ! come back nahiya #dhoni,non_sarcastic
"Thank God they didn't end up with ""Dekhna na bhooliye Ae Dil Hai Mushkil apni nasdeeki cinema gharon mein. #MadeByGoogle",sarcastic
jab tak dhoni hai atleast main to chipka rahunga ..,non_sarcastic
"ye aur alag level hai bhai, wahan nahi pahonch sakta koi!",sarcastic
tumhare chashme ka number hai kya?,sarcastic
eesko bhav mat de.. ye nahi dene wali,non_sarcastic
kam par daru mat piya kar!,non_sarcastic
lol ladki mil gyi .. nartina here you go girl .. hahha shit #roadies,non_sarcastic
"""aaaj mein bohot khush hu.. pehli bar sau ka note dikhaya bhaijan ne.. "" #tweetlikeaapakistani",sarcastic
"TERA PEECHA NA MAIN CHHODINGA SONIYE, BHEJ DE CHAHE JAIL MEIN PYAR KE ISS KHEL MEIN *shakes head like Dev Anand*",non_sarcastic
jai shri ram,sarcastic
"aa small farmer in nahoba "" #oottarpradesh : matar 6 rs kilo bech raha hun #notebandi ke karan ! aab chunav me batayenge inko 0",sarcastic
aaaj kal jitne bhi teaser trailer #youtube pr record tod rhe hai sb #jio ki meharbani hai,non_sarcastic
"meri achhai ka toh fayda utha rahe ho tum, mazak uda kar.",non_sarcastic
nujhe ne nahi bataya! ye sarasar na insafi hai chikna bhai,non_sarcastic
hahaha. khana khaney ke liye plato ka bandobast bhi kar lena.,non_sarcastic
"haha, sab karte hai",non_sarcastic
main scooter ke aage khadi hoti thi ... to papa samne dekh nhi pate the .. hehehe,non_sarcastic
hey bhagwan ...yeh movies bachcho ka satyanash kar rahi hain ..:-o :o,sarcastic
haha bhai subah se idhar udhar ho raha hu,non_sarcastic
rt : naine dant tod dena hai aarnab ke agar aur kisi ka resignation manga toh !!!,non_sarcastic
"kuch nahi bhai, sab emo chep rahe hai",non_sarcastic
haahaahaa. yar kya karu. hasne wali bat bhi hai,non_sarcastic
"Main Arvind Kejriwal HU, plz phone uthaiyega",non_sarcastic
yeh galat iljham hai,non_sarcastic
maam is wrong in rejecting guddu ... acting me to chhora ghana tez hai,non_sarcastic
"dhoka nahi, dhokla khao.",non_sarcastic
tere ko kyun jal rahi hai agar koi apne pn ki degree demand kar raha hai ?,sarcastic
Sindh is not a property of Pakistan . The philosophy is that aap apna Sindh kahin bhi abaad kar sakte hen .,non_sarcastic
nall me sari ladkiyan achchi lagti hai #guyfacts,sarcastic
"har cheez ka galat matlab nikal kar ye, galat shalat smmileys bhejti hai. bahar se sanskari andar se dhuandhari.",sarcastic
#guessthesong tu jo dariya mein utre sara pani gulabi,sarcastic
it is one of the best gigs of grbg bin i hv evr encontrd .... smply owsm .....,non_sarcastic
great ak sir .. aap zindabad ..we have to first ensure on evm machines because these people are filthy,non_sarcastic
it's wednesday !!you know what that means ....new episodes of the challenge: battle of the seasons &amp,non_sarcastic
darling tumhara kuch ni ho sakta,non_sarcastic
"bhai ap bhul gye kya hume social science kisne padhai h , unhone dekha to pitayi ho jayegi .",sarcastic
jab koi bahana nahi hota to bolte hai 'server down hai',non_sarcastic
diwali shopping wahan se karo jahan kisi gareeb ki diwali achi hojaye #diwali #deepavali,sarcastic
bajrangi bhaijan mein koi aisa scene jo yadgar ho????,sarcastic
pak out ho chuka hai aus r kiwi se jeetna namomkin,non_sarcastic
"haha, nahi dekha yar. hai link?",non_sarcastic
rt ki mohmaya main na padein. validation ke liye do ache shabd hi kafi hain.,sarcastic
logo ko ullu banane wale ko solid reply .,sarcastic
"""tumhara pritam pyare agaya ho toh hum sone chale jaye?""",non_sarcastic
main ek nek aur shareef bachha hu,non_sarcastic
"are bhai uski biwi ne mana kia tha . He is innocent otherwise like # kanhaiya , poor student of #JNU",sarcastic
shukriya bhaijaaan... nere bday pe aj tak mila huva sabse pyara tohfa.... bajrangi bhaijaaan....,sarcastic
lol lala mujhe bhi apni behen bana le please,sarcastic
India check_mark_button cross_mark India India India check_mark_button check_mark_button cross_mark cross_mark moai,non_sarcastic
ghabaraao mata anaaja bhee banda hogaa aura aayushmaana kaarda bhee banda hogaa are isase ba.dhiyaa hai ki jaakara bheekha maanga ko roda para sooara kee tarapha paidaa kara karake 50 tho,sarcastic
Kuch apne bare me bta do ke kitne din tihaad me rahe face_with_tears_of_joy,sarcastic
Gravity ki MKC esi koi cheez hi nahi hoti... face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hee chinaala aahe yaache 10baapa hote,non_sarcastic
Kil* them all who disrespects my country,non_sarcastic
bhot jldi smjh aya esi ka intezar h ... bjp ka itna jada information nhi niklte h ye sb,sarcastic
"Secularism??? At this point secularism = being anti hindu in india, its a shame",non_sarcastic
Chamche nahi dikh re yaha skull face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"c'est horrible de voir ça. en france, vive la france, on ne trouvera jamais cette indifférence des autorités et de la société de transport",non_sarcastic
Ye log 15 lakh lene aaye hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Ye bhi bata na ke Tu kucha nahi ukhad sake face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Sitting Chief minister ki baat chl rhi hai… tbb wo chief minister nhi tha,non_sarcastic
"dhyan toh tum bhatka rahe the logo ka, kya hi jarurat thi ye sab karne ki, and ab jakar khud ko bachao, yaha video banane se kuch nahi honewala. you deserve it hundred_points",sarcastic
April fool banaya face_with_tears_of_joy face_with_tears_of_joy wo bhi June ke mahine me check_mark_button,sarcastic
"sath me kashi aur nathura ke be bta ke jana,",non_sarcastic
Hai bhagwan face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy ye kya kehe raha hai yr,sarcastic
aaapko kisne roka hai apke liye 24 ghante suvidha uplabdh hai,non_sarcastic
nene yahi dekh ne keliye 249 ka recharge karvaya hai check_mark_button,sarcastic
ooncle be like maut se hum nahi dar te maut humse dar te he,sarcastic
meraa 1 saavala hasadeva jangala chatteesaga.dha riporta naheen kara rahe ho maidama clapping_hands clapping_hands clapping_hands,sarcastic
hay bai la kahi akal ahe ka kashalrahte mg bharta madhe pathava hila pakistan madhe,non_sarcastic
to ayodhya mein jo garbari hui hai....uski wajah yehi hai.......wah re janta,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non_sarcastic
haram ke jano khalistaniyo khali jamir,non_sarcastic
dhuru rathee ke kitne bap skull moai moai skull skull,sarcastic
jerman shepherd ki ma ki chut,non_sarcastic
"Yahi to Lokpal kejriwal lana chahta tha, uspe hi lag gaya face_with_tears_of_joy",sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face India India India India India,non_sarcastic
Proud to be a hindu triangular_flag red_heart,non_sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face cross_mark cross_mark cross_mark cross_mark cross_mark,non_sarcastic
Flash quit his job after this,non_sarcastic
Hicha tondat dya re face_with_symbols_on_mouth face_with_symbols_on_mouth enraged_face enraged_face,non_sarcastic
nountain dew- dar ki ma ki chut moai,non_sarcastic
jiske sath uthna sona khana pine jati hai nich soch bhari iske dimag me converted hai yeh nam na dekho kam bata rha hai ki kaha se he yeh,non_sarcastic
face_with_tears_of_joy face_with_tears_of_joy wa wa rolling_on_the_floor_laughing achi bat hai tum logo k liye face_with_tears_of_joy,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing or banao face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Heart touching video cross_mark Kidney touching video check_mark_button rolling_on_the_floor_laughing,sarcastic
Rande ahe ti face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non_sarcastic
bhava tas tar mag Dhruv Rathee la pan Jail madhe takayala pahije pan Sarkar chi Gand fatate face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
pelvish ky time py kahan tha tu kendu,non_sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non_sarcastic
Sb k sb desh se bhr niklege y muslim agr iski bt suni to face_with_tears_of_joy,sarcastic
don't worry abki bar 400 par triangular_flag,sarcastic
good question person_raising_hand fire fire clapping_hands clapping_hands clapping_hands clapping_hands face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
een jaiso ki waja se hi population badhi jai ja rahi fr log bolte hai unemployment hai skull bhancho itne logo ko palte rahe ge free me to vikas kya dusra desh loot kr kre ge skull skull skull bear,sarcastic
Apni Aulaad ko bolna gaand jalate rehna face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
pagl log ane too doo sbb trf enraged_face unpr fek video ntt bnaoo smzeee,non_sarcastic
salute madam cross_mark oh sorry salute aunty face_with_tears_of_joy face_with_tears_of_joy check_mark_button,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing वाह क्या सोच हैं रे 'तेरी,sarcastic
sudhaanshu sir pooraa googala aura kanpyootara hai kucha bhee poocho pooraa pola khola dete hai ok_hand ok_hand ok_hand,non_sarcastic
proud ee am hindu triangular_flag triangular_flag triangular_flag,non_sarcastic
aare bhai vo jeeta hi kaha hai jo dega khata jhat enraged_face enraged_face,sarcastic
jay shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non_sarcastic
randi ki olad. check_mark_button check_mark_button check_mark_button,non_sarcastic
Ab kya hosakta did face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
German Shepherd for a reason face_with_tears_of_joy,non_sarcastic
Boys ses : Hut Motherchod face_with_tears_of_joy,non_sarcastic
Was Nehru on some drugs when he passed waqf act? flushed_face,sarcastic
Jaa bhai tu bhi line laga le khata face_with_tears_of_joy khat pasi lene k liye,sarcastic
tu bhi marega owaisi ruk tera beta b ram ram bolega,non_sarcastic
kidhar mil rahi hai form idhar mil raha hai form,non_sarcastic
"kahe,,,,,sudhanshu uncle ko ungli krte ho",non_sarcastic
bhurkha boor me dalo or mera lauda muha me,non_sarcastic
ek kam kr bhai kalte nahi,non_sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face India check_mark_button,non_sarcastic
nheru ki ma ka bhosda skull,non_sarcastic
Dhruv Rathee cross_mark Aam admi party worker check_mark_button,non_sarcastic
Dhruv Rathi sirf BJP ke hi piche pada hai usko khatm karne ke liye face_with_tears_of_joy,sarcastic
kuch bolungi vivad ho jyega .....,non_sarcastic
aaunty be like newton ki ma ka bhosda,sarcastic
Flash man face_with_tears_of_joy कुछ तो कमी है editting me grinning_face_with_sweat grinning_squinting_face,sarcastic
36 nakhre vali chinal aali face_with_tears_of_joy face_with_tears_of_joy index_pointing_at_the_viewer,sarcastic
Khalistan cross_mark In your dreams check_mark_button,sarcastic
tum dono ki ma ki chut,non_sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing backhand_index_pointing_right backhand_index_pointing_right face_with_tears_of_joy face_with_tears_of_joy,non_sarcastic
Comman man cross_mark Ganga Man check_mark_button,non_sarcastic
Baccha kya wha maa chuda rha tha face_with_tears_of_joy rolling_on_the_floor_laughing,sarcastic
Ab toh Kashi me bhi mandir banne woli hai smiling_face_with_heart-eyes,non_sarcastic
aare had kutry. tya je kahi bolalya te kharokharach ahe,non_sarcastic
When Death is on Holiday check_mark_button face_with_tears_of_joy,sarcastic
yaalaa mhanataata jha.......ta gaadhava ooraavara ghena grinning_face_with_sweat,sarcastic
aaap ka modi na be yahi bola thai bad ma jab jeeta to bola who ak jomla thai,non_sarcastic
15Lakh Ke Jumle Ka to Bol Godi Media face_with_tears_of_joy,sarcastic
sudhanshuji ke age koi bol sakata hain kya.. fire fire,non_sarcastic
ग्रेविटी की माँ का भो**ड़ा face_with_tears_of_joy,sarcastic
Mountain dew dar ki ma ki chut skull fire rolling_on_the_floor_laughing,sarcastic
